355
7472
6718	1
6708	1
6692	1
6686	1
6662	1
6650	1
6628	1
6612	1
6598	1
6593	1
6592	1
6586	1
6567	1
6555	1
6542	1
6526	1
6516	1
6509	1
6503	1
6487	1
6476	1
6463	1
6454	1
6447	1
6446	1
6439	1
6430	1
6428	1
6390	1
6363	1
6355	1
6347	1
6331	1
6323	1
6316	1
6314	1
6308	1
6307	1
6290	1
6283	1
6274	1
6273	1
6268	1
6259	1
6219	1
6195	1
6166	1
6155	1
6150	1
6149	1
6132	1
6116	1
6077	1
6068	1
6025	1
6018	1
6009	1
6002	1
5993	1
5985	1
5980	1
5976	1
5892	1
5883	1
5867	1
5838	1
5826	1
5820	1
5804	1
5743	1
5727	1
5716	1
5703	1
5630	1
5614	1
5612	1
5575	1
5555	1
5535	1
5515	1
5508	1
5501	1
5468	1
5442	1
5378	1
5362	1
5333	1
5281	1
5265	1
5260	1
5241	1
5220	1
5172	1
5090	1
5074	1
5028	1
5021	1
5001	1
4981	1
4923	1
4908	1
4764	1
4726	1
4710	1
4639	1
4623	1
4620	1
4599	1
4576	1
4532	1
4420	1
4292	1
4290	1
4274	1
4251	1
4243	1
4235	1
4219	1
4211	1
4195	1
4188	1
4171	1
4084	1
3780	1
3754	1
3746	1
3741	1
3740	1
3738	1
3737	1
3680	1
3264	1
3164	1
3114	1
3113	1
3111	1
3106	1
3102	1
3084	1
2828	1
2776	1
2751	1
2740	1
2731	1
2719	1
2711	1
2699	1
2691	1
2685	1
2666	1
2654	1
2652	1
2628	1
2560	1
2452	1
2424	1
2395	1
2380	1
2375	1
2361	1
2302	1
2290	1
2260	1
2140	1
2125	1
2077	1
2061	1
2044	1
2043	1
2023	1
2014	1
2002	1
1934	1
1924	1
1884	1
1876	1
1861	1
1844	1
1841	1
1783	1
1762	1
1694	1
1676	1
1643	1
1631	1
1615	1
1599	1
1581	1
1556	1
1550	1
1538	1
1475	1
1468	1
1455	1
1441	1
1396	1
1380	1
1374	1
1362	1
1339	1
1325	1
1324	1
1244	1
1241	1
1233	1
1226	1
1221	1
1214	1
1207	1
1175	1
1172	1
1140	1
1132	1
1124	1
1103	1
1102	1
1099	1
1090	1
1073	1
1065	1
1040	1
1011	1
1002	1
1001	1
991	1
986	2
972	1
971	1
966	1
964	1
959	1
951	1
939	1
931	1
928	1
925	1
902	1
876	1
871	1
870	1
861	1
855	2
850	1
836	1
821	1
809	1
804	1
803	1
790	1
778	1
765	1
755	1
742	1
736	1
730	1
724	1
708	2
686	1
678	1
674	1
658	1
644	1
622	1
620	3
616	1
608	1
592	1
568	1
560	1
550	1
546	1
544	1
542	2
538	2
536	1
532	1
528	2
488	1
478	1
474	1
472	4
460	1
456	1
448	1
424	3
416	1
414	1
410	1
408	1
400	1
396	1
376	1
370	1
368	3
366	1
356	1
348	1
344	1
336	1
328	2
326	1
322	1
318	1
316	1
308	1
304	2
294	1
290	1
288	2
272	4
266	1
264	1
256	1
248	1
246	2
244	1
242	1
240	2
232	1
224	1
220	3
218	1
216	2
212	1
202	1
198	2
196	2
194	1
192	3
190	2
186	2
184	1
180	2
172	2
170	1
168	3
164	1
160	4
156	1
152	3
150	1
144	3
138	1
136	3
132	1
128	2
120	1
104	1
88	2
80	1
72	1
64	1
48	1
40	1
24	1
