199
100000
34978	1
34849	1
34703	1
34608	1
34598	1
34524	1
34356	1
34308	1
34069	1
34049	1
33895	1
33842	1
33806	1
33738	1
33716	1
33590	1
33546	1
33507	1
33468	1
33465	1
33383	1
33190	1
33075	1
32976	1
32897	1
32762	1
32696	1
32638	1
32553	1
32398	1
32230	1
32176	1
31967	1
31954	1
31903	1
31782	1
31724	1
31686	1
31597	1
31561	1
31532	1
31499	1
31346	1
30943	1
30915	1
30869	1
30766	1
30683	1
30678	1
30644	1
30559	1
30448	1
30315	1
30238	1
30125	1
29974	1
29947	1
29890	1
29886	1
29858	1
29856	1
29783	1
29697	1
29438	1
29427	1
29301	1
29174	1
29173	1
29123	1
29117	1
29116	1
29095	1
29094	1
29063	1
29041	1
29038	1
28977	1
28946	1
28921	1
28910	1
28842	1
28703	1
28360	1
28350	1
28305	1
28302	1
28225	1
28160	1
28094	1
28040	1
28020	1
27901	1
27775	1
27765	1
27688	1
27439	1
27425	1
27394	1
27365	1
27349	1
27284	1
27180	1
26935	1
26881	1
26867	1
26795	1
26703	1
26651	1
26550	1
26432	1
26375	1
26368	1
26244	1
26204	1
26192	1
26181	1
26158	1
26133	1
26067	1
25945	1
25906	1
25759	1
25698	1
25688	1
25652	1
25615	1
25530	1
25528	1
25366	1
25324	1
25273	1
25142	1
24852	1
24846	1
24658	1
24592	1
24564	1
24463	1
24457	1
24374	1
24359	1
24332	1
23987	1
23956	1
23952	1
23932	1
23895	1
23837	1
23795	1
23774	1
23663	1
23621	1
23502	1
23453	1
23430	1
23366	1
23178	1
23090	1
22991	1
22942	1
22743	1
22442	1
22432	1
22415	1
22338	1
22134	1
22081	1
22014	1
21950	1
21948	1
21796	1
21784	1
21727	1
21722	1
21557	1
21498	1
21480	1
21315	1
21193	1
21127	1
21060	1
20997	1
20837	1
20813	1
20693	2
20686	1
20677	1
20676	1
20664	1
20663	1
20634	1
20616	1
20570	1
20566	1
20496	1
20441	1
20307	1
20226	1
20114	1
