271
1000
380	3
379	4
378	3
377	1
376	3
374	1
372	3
370	2
369	1
368	2
367	1
366	4
365	3
364	2
363	1
361	3
360	1
358	3
357	1
356	4
355	1
354	1
353	1
351	2
350	2
349	3
348	1
343	1
342	2
340	2
339	1
337	2
336	3
334	2
333	1
332	1
331	1
330	3
328	2
327	1
326	1
325	1
324	2
322	3
321	2
320	4
319	2
318	2
316	1
315	1
313	1
312	1
311	1
310	3
309	1
308	4
307	1
305	5
304	1
303	2
302	1
301	1
300	1
297	3
296	1
294	2
291	2
290	3
289	2
288	2
287	2
284	2
283	2
282	2
280	3
279	3
278	1
277	5
276	1
275	2
272	1
270	1
269	1
268	3
267	3
266	2
265	1
263	1
261	1
258	2
257	2
256	1
253	1
252	2
250	2
249	2
248	1
247	1
246	2
245	2
244	2
242	2
241	4
239	2
237	1
235	1
234	1
233	2
228	2
226	3
225	1
224	2
223	2
222	1
221	3
220	1
219	1
218	3
217	2
216	1
215	1
214	1
213	3
212	1
210	1
209	1
208	2
207	2
206	1
205	1
203	1
202	1
201	3
200	1
198	1
196	1
193	3
192	1
191	2
190	1
189	1
188	1
187	2
185	1
184	1
183	2
182	1
181	4
180	1
179	1
178	3
175	3
174	4
173	3
172	3
170	2
169	2
167	2
166	4
165	1
164	3
163	1
162	3
161	2
160	1
159	1
157	3
156	2
154	1
153	1
151	2
149	3
148	1
147	4
146	1
143	2
141	1
140	1
139	1
138	3
136	2
134	1
131	2
129	1
128	3
127	1
125	1
124	2
123	1
122	2
121	2
120	2
119	1
117	1
115	1
114	1
113	3
112	3
110	2
108	3
107	1
106	1
105	1
104	3
103	1
101	1
100	4
99	1
98	2
95	2
94	4
93	2
92	6
91	1
90	1
89	2
87	2
85	1
84	2
83	1
82	1
81	1
79	1
78	3
77	1
76	1
75	2
74	1
72	1
71	3
70	1
69	1
68	1
67	1
66	4
65	1
64	1
63	3
62	1
61	3
60	1
59	2
58	1
57	2
56	1
54	1
53	1
52	4
51	2
50	2
48	2
46	2
45	1
44	2
43	2
39	3
38	2
37	1
36	1
35	2
34	2
33	2
32	2
31	2
30	3
27	3
26	1
25	3
24	2
23	2
22	1
