100
120
100	3
99	5
98	5
97	4
96	4
95	7
94	4
93	6
92	4
91	2
90	7
89	4
88	4
87	3
86	9
85	5
84	6
83	7
82	6
81	4
80	2
79	8
78	8
77	8
76	5
75	7
74	4
73	4
72	5
71	6
70	2
69	8
68	6
67	4
66	2
65	7
64	3
63	2
62	6
61	11
60	7
59	6
58	7
57	4
56	8
55	4
54	4
53	7
52	5
51	7
50	3
49	2
48	1
47	10
46	2
45	2
44	5
43	1
42	6
41	3
40	7
39	4
38	6
37	2
36	5
35	2
34	4
33	7
32	2
31	3
30	2
29	6
28	7
27	2
26	6
25	4
24	10
23	5
22	5
21	5
20	5
19	2
18	5
17	5
16	3
15	1
14	7
13	8
12	3
11	5
10	7
9	10
8	5
7	5
6	3
5	5
4	8
3	7
2	7
1	4
