100
150
100	5
99	3
98	6
97	9
96	2
95	2
94	4
93	6
92	6
91	5
90	1
89	2
88	5
87	4
86	1
85	4
84	3
83	4
82	1
81	7
80	2
79	8
78	6
77	7
76	5
75	3
74	8
73	4
72	6
71	4
70	5
69	4
68	4
67	5
66	6
65	5
64	7
63	7
62	2
61	3
60	4
59	5
58	4
57	8
56	5
55	3
54	3
53	3
52	7
51	3
50	7
49	5
48	9
47	6
46	6
45	7
44	7
43	10
42	7
41	4
40	4
39	5
38	6
37	3
36	5
35	8
34	3
33	1
32	12
31	6
30	5
29	4
28	8
27	4
26	10
25	7
24	3
23	9
22	5
21	8
20	3
19	2
18	3
17	4
16	3
15	2
14	6
13	7
12	2
11	9
10	6
9	3
8	6
7	7
6	3
5	4
4	9
3	4
2	4
1	3
