100
150
100	3
99	7
98	4
97	3
96	6
95	2
94	2
93	7
92	5
91	6
90	6
89	1
88	1
87	2
86	5
85	6
84	4
83	5
82	3
81	2
80	3
79	3
78	3
77	7
76	4
75	2
74	2
73	5
72	8
71	4
70	5
69	8
68	3
67	5
66	7
65	9
64	4
63	5
62	3
61	2
60	5
59	2
58	5
57	8
56	5
55	8
54	9
53	3
52	4
51	2
50	4
49	4
48	9
47	3
46	5
45	8
44	6
43	6
42	4
41	5
40	4
39	5
38	7
37	6
36	4
35	6
34	6
33	2
32	4
31	3
30	13
29	6
28	7
27	7
26	7
25	9
24	5
23	6
22	2
21	6
20	7
19	4
18	2
17	8
16	3
15	4
14	7
13	4
12	6
11	10
10	6
9	6
8	6
7	5
6	4
5	6
4	7
3	2
2	9
1	2
