100
100
100	3
99	4
98	4
97	4
96	9
95	3
94	7
93	4
92	3
91	3
90	3
89	7
88	4
87	5
86	9
85	4
84	7
83	6
82	5
81	8
80	3
79	4
78	5
77	11
76	3
75	6
74	3
73	7
72	6
71	5
70	5
69	5
68	8
67	8
66	9
65	6
64	6
63	6
62	7
61	9
60	6
59	5
58	1
57	4
56	9
55	3
54	4
53	8
52	2
51	8
50	6
49	5
48	4
47	4
46	2
45	3
44	2
43	3
42	3
41	7
40	2
39	7
38	2
37	3
36	9
35	4
34	7
33	2
32	8
31	2
30	4
29	2
28	8
27	5
26	4
25	7
24	5
23	3
22	1
21	4
20	6
19	4
18	6
17	3
16	5
15	5
14	4
13	9
12	4
11	3
10	3
9	2
8	2
7	3
6	5
5	6
4	11
3	6
2	4
1	7
