100
120
100	7
99	6
98	3
97	4
96	7
95	4
94	4
93	11
92	2
91	4
90	4
89	9
88	4
87	4
86	9
85	6
84	3
83	4
82	6
81	4
80	6
79	3
78	4
77	7
76	5
75	7
74	5
73	3
72	7
71	6
70	4
69	2
68	8
67	6
66	8
65	5
64	4
63	4
62	3
61	3
60	12
59	5
58	3
57	7
56	2
55	5
54	7
53	6
52	5
51	8
50	5
49	8
48	6
47	3
46	3
45	4
44	7
43	3
42	3
41	4
40	2
39	4
38	6
37	4
36	6
35	2
34	5
33	5
32	7
31	3
30	6
29	3
28	8
27	4
26	10
25	5
24	3
23	4
22	3
21	4
20	9
19	4
18	5
17	7
16	3
15	5
14	7
13	6
12	4
11	4
10	5
9	6
8	7
7	5
6	3
5	7
4	1
3	2
2	2
1	3
