99
150
100	3
99	2
98	3
97	4
96	6
95	6
94	6
93	3
92	5
91	5
90	6
89	6
88	10
87	2
86	4
85	6
84	4
83	2
82	6
81	4
80	4
79	11
78	6
77	2
76	9
75	5
74	10
73	7
72	7
71	2
70	13
69	6
68	6
67	5
66	4
65	7
64	1
63	3
62	4
61	4
60	4
59	6
58	5
57	5
56	5
55	5
54	5
53	8
52	1
51	3
50	9
49	7
48	4
47	3
46	5
45	3
44	5
43	8
42	3
41	5
40	9
39	3
38	3
37	11
36	5
35	3
34	4
33	4
32	4
31	10
30	3
29	5
28	5
27	5
26	6
25	3
24	6
23	5
22	6
21	4
20	4
19	3
18	4
17	5
16	6
15	3
14	5
13	6
12	8
11	7
10	1
9	8
8	4
7	6
6	4
5	1
4	2
3	8
2	3
