100
120
100	6
99	4
98	5
97	4
96	8
95	4
94	2
93	7
92	6
91	4
90	5
89	5
88	4
87	4
86	2
85	4
84	4
83	3
82	4
81	13
80	3
79	9
78	4
77	6
76	7
75	2
74	8
73	4
72	8
71	10
70	7
69	5
68	1
67	2
66	2
65	7
64	2
63	11
62	3
61	6
60	4
59	6
58	5
57	3
56	8
55	5
54	5
53	7
52	1
51	2
50	4
49	3
48	2
47	12
46	5
45	4
44	5
43	4
42	8
41	3
40	2
39	5
38	5
37	5
36	6
35	6
34	6
33	5
32	4
31	4
30	5
29	9
28	5
27	6
26	5
25	8
24	7
23	1
22	4
21	6
20	1
19	5
18	5
17	6
16	4
15	4
14	5
13	5
12	7
11	5
10	4
9	4
8	3
7	2
6	4
5	4
4	11
3	5
2	3
1	8
