99
120
100	4
99	5
98	4
97	5
96	6
95	4
94	6
93	6
92	5
91	7
90	4
89	2
88	3
87	3
86	1
85	7
84	3
83	4
82	6
81	4
80	2
79	3
78	5
77	8
76	6
75	3
74	4
73	7
72	5
71	2
70	6
69	1
68	4
67	3
66	2
65	5
64	11
63	4
62	4
61	3
60	1
59	3
58	6
57	5
56	3
54	6
53	7
52	2
51	7
50	4
49	3
48	5
47	6
46	12
45	8
44	3
43	5
42	4
41	7
40	8
39	4
38	10
37	4
36	6
35	2
34	4
33	7
32	6
31	7
30	8
29	4
28	10
27	3
26	11
25	8
24	3
23	12
22	3
21	7
20	8
19	2
18	4
17	5
16	8
15	4
14	2
13	4
12	9
11	5
10	4
9	4
8	10
7	7
6	3
5	3
4	4
3	5
2	5
1	3
