100
100
100	5
99	10
98	5
97	8
96	3
95	3
94	3
93	5
92	4
91	4
90	7
89	2
88	5
87	5
86	11
85	2
84	6
83	3
82	6
81	8
80	6
79	7
78	3
77	1
76	5
75	5
74	4
73	5
72	4
71	7
70	6
69	7
68	5
67	5
66	1
65	6
64	2
63	3
62	3
61	4
60	5
59	5
58	8
57	6
56	4
55	3
54	9
53	4
52	5
51	7
50	10
49	6
48	4
47	3
46	10
45	5
44	3
43	6
42	5
41	1
40	6
39	3
38	8
37	5
36	1
35	4
34	6
33	4
32	1
31	3
30	4
29	6
28	4
27	8
26	7
25	5
24	4
23	6
22	2
21	5
20	6
19	2
18	4
17	4
16	3
15	3
14	4
13	2
12	11
11	6
10	4
9	12
8	4
7	3
6	4
5	7
4	3
3	6
2	6
1	11
