100
100
100	5
99	2
98	6
97	3
96	5
95	7
94	5
93	3
92	7
91	3
90	5
89	6
88	6
87	3
86	4
85	2
84	8
83	6
82	2
81	4
80	7
79	3
78	6
77	2
76	5
75	7
74	5
73	6
72	1
71	6
70	6
69	5
68	5
67	9
66	2
65	5
64	4
63	4
62	6
61	7
60	6
59	9
58	5
57	3
56	8
55	5
54	4
53	5
52	3
51	4
50	3
49	3
48	5
47	4
46	6
45	9
44	5
43	8
42	8
41	2
40	6
39	6
38	7
37	7
36	2
35	6
34	7
33	10
32	5
31	5
30	3
29	4
28	8
27	4
26	4
25	9
24	3
23	1
22	1
21	8
20	8
19	6
18	6
17	6
16	4
15	6
14	8
13	2
12	5
11	4
10	2
9	5
8	6
7	6
6	7
5	5
4	5
3	3
2	1
1	1
