100
120
100	4
99	4
98	4
97	7
96	8
95	5
94	5
93	8
92	6
91	2
90	9
89	3
88	7
87	4
86	3
85	2
84	3
83	3
82	4
81	9
80	6
79	4
78	4
77	5
76	7
75	7
74	3
73	8
72	6
71	5
70	5
69	7
68	8
67	3
66	4
65	3
64	3
63	2
62	7
61	3
60	5
59	7
58	4
57	4
56	9
55	9
54	9
53	4
52	4
51	7
50	5
49	6
48	4
47	5
46	2
45	3
44	5
43	7
42	5
41	7
40	3
39	3
38	3
37	1
36	7
35	8
34	7
33	5
32	6
31	5
30	8
29	9
28	1
27	8
26	1
25	3
24	2
23	5
22	3
21	5
20	4
19	6
18	6
17	3
16	10
15	2
14	5
13	6
12	8
11	5
10	5
9	3
8	6
7	5
6	4
5	3
4	4
3	6
2	4
1	1
