100
150
100	2
99	5
98	6
97	4
96	6
95	8
94	6
93	5
92	4
91	5
90	6
89	7
88	2
87	3
86	6
85	7
84	4
83	3
82	4
81	2
80	6
79	2
78	10
77	5
76	6
75	3
74	6
73	4
72	2
71	4
70	7
69	3
68	5
67	3
66	10
65	3
64	3
63	4
62	5
61	6
60	4
59	4
58	8
57	8
56	2
55	6
54	8
53	4
52	9
51	5
50	8
49	9
48	5
47	5
46	5
45	8
44	2
43	4
42	3
41	1
40	2
39	5
38	4
37	4
36	5
35	3
34	5
33	7
32	8
31	3
30	5
29	10
28	2
27	5
26	6
25	8
24	8
23	5
22	6
21	6
20	5
19	3
18	6
17	3
16	1
15	4
14	4
13	6
12	6
11	8
10	8
9	5
8	3
7	4
6	1
5	4
4	7
3	6
2	5
1	4
