100
100
100	1
99	4
98	4
97	7
96	7
95	5
94	4
93	3
92	3
91	4
90	3
89	5
88	4
87	6
86	6
85	3
84	2
83	6
82	4
81	4
80	5
79	3
78	6
77	3
76	5
75	6
74	4
73	7
72	4
71	5
70	9
69	4
68	2
67	5
66	3
65	3
64	4
63	6
62	7
61	3
60	6
59	3
58	6
57	5
56	5
55	2
54	7
53	5
52	3
51	4
50	5
49	3
48	6
47	3
46	6
45	4
44	4
43	7
42	10
41	5
40	4
39	4
38	6
37	8
36	6
35	6
34	4
33	5
32	5
31	9
30	4
29	5
28	7
27	8
26	7
25	4
24	7
23	5
22	6
21	4
20	6
19	8
18	5
17	7
16	2
15	8
14	4
13	9
12	3
11	9
10	8
9	5
8	3
7	6
6	2
5	3
4	6
3	3
2	5
1	6
