100
120
100	7
99	2
98	3
97	5
96	4
95	8
94	5
93	5
92	5
91	5
90	3
89	2
88	9
87	2
86	5
85	9
84	4
83	6
82	5
81	4
80	5
79	6
78	5
77	6
76	6
75	5
74	6
73	4
72	2
71	4
70	4
69	4
68	3
67	2
66	8
65	3
64	11
63	3
62	5
61	5
60	5
59	5
58	2
57	4
56	8
55	8
54	4
53	8
52	7
51	3
50	7
49	4
48	8
47	2
46	5
45	7
44	10
43	3
42	4
41	3
40	4
39	8
38	1
37	5
36	5
35	4
34	4
33	3
32	3
31	6
30	9
29	3
28	7
27	8
26	8
25	6
24	5
23	2
22	7
21	4
20	7
19	7
18	5
17	2
16	5
15	3
14	2
13	2
12	5
11	10
10	8
9	3
8	4
7	1
6	8
5	4
4	4
3	7
2	4
1	5
