99
100
100	1
99	10
98	9
97	1
96	7
95	7
94	2
93	1
92	4
91	6
90	5
89	2
88	8
87	5
86	4
85	9
84	4
83	5
82	9
81	7
80	5
79	5
78	10
77	8
76	4
75	4
74	4
73	6
72	1
71	3
70	3
69	6
68	8
67	2
66	11
65	7
64	5
63	5
62	6
61	7
60	7
59	7
58	2
57	4
55	1
54	4
53	4
52	3
51	2
50	4
49	2
48	4
47	3
46	6
45	2
44	10
43	6
42	4
41	6
40	4
39	10
38	6
37	3
36	5
35	8
34	5
33	3
32	5
31	5
30	3
29	6
28	2
27	8
26	5
25	3
24	4
23	7
22	5
21	6
20	6
19	7
18	3
17	11
16	7
15	3
14	6
13	6
12	1
11	4
10	4
9	4
8	5
7	3
6	6
5	2
4	3
3	9
2	6
1	4
