100
120
100	3
99	3
98	4
97	4
96	6
95	3
94	7
93	9
92	1
91	5
90	6
89	5
88	8
87	3
86	3
85	9
84	4
83	5
82	7
81	5
80	7
79	4
78	1
77	5
76	3
75	1
74	4
73	6
72	6
71	3
70	3
69	3
68	9
67	1
66	6
65	12
64	2
63	9
62	9
61	9
60	4
59	4
58	3
57	4
56	6
55	2
54	4
53	6
52	4
51	5
50	4
49	4
48	3
47	4
46	8
45	7
44	5
43	9
42	8
41	6
40	7
39	6
38	2
37	3
36	6
35	7
34	5
33	6
32	7
31	6
30	5
29	4
28	3
27	4
26	7
25	2
24	6
23	3
22	4
21	5
20	2
19	9
18	4
17	8
16	4
15	2
14	4
13	1
12	6
11	8
10	3
9	9
8	9
7	4
6	6
5	8
4	3
3	3
2	3
1	3
