100
120
100	4
99	2
98	4
97	6
96	4
95	2
94	8
93	8
92	4
91	3
90	2
89	8
88	3
87	4
86	4
85	5
84	2
83	3
82	6
81	8
80	7
79	4
78	8
77	2
76	6
75	8
74	4
73	7
72	9
71	2
70	3
69	5
68	2
67	4
66	7
65	6
64	4
63	2
62	2
61	3
60	3
59	5
58	9
57	6
56	2
55	6
54	3
53	3
52	5
51	8
50	3
49	6
48	6
47	6
46	1
45	5
44	6
43	3
42	6
41	8
40	6
39	8
38	2
37	6
36	10
35	4
34	2
33	6
32	5
31	1
30	9
29	8
28	4
27	4
26	3
25	5
24	5
23	3
22	4
21	5
20	8
19	4
18	5
17	6
16	4
15	4
14	4
13	6
12	6
11	4
10	4
9	10
8	12
7	5
6	5
5	5
4	3
3	4
2	12
1	4
