100
100
100	7
99	3
98	6
97	7
96	4
95	4
94	9
93	4
92	4
91	3
90	3
89	7
88	2
87	5
86	5
85	2
84	5
83	9
82	5
81	5
80	4
79	5
78	4
77	2
76	6
75	10
74	2
73	6
72	5
71	4
70	4
69	3
68	9
67	4
66	9
65	1
64	8
63	7
62	8
61	7
60	1
59	4
58	4
57	5
56	1
55	6
54	7
53	7
52	3
51	7
50	6
49	7
48	3
47	2
46	2
45	8
44	7
43	2
42	5
41	6
40	5
39	4
38	3
37	4
36	4
35	5
34	9
33	7
32	3
31	4
30	4
29	4
28	7
27	3
26	4
25	4
24	4
23	6
22	5
21	5
20	3
19	7
18	7
17	5
16	1
15	7
14	5
13	7
12	7
11	3
10	8
9	5
8	3
7	7
6	2
5	5
4	5
3	5
2	8
1	6
