100
150
100	2
99	7
98	5
97	2
96	7
95	3
94	5
93	6
92	6
91	4
90	4
89	7
88	7
87	4
86	6
85	1
84	2
83	5
82	2
81	3
80	2
79	2
78	7
77	7
76	3
75	8
74	7
73	4
72	4
71	7
70	5
69	5
68	6
67	2
66	8
65	4
64	5
63	6
62	7
61	4
60	3
59	7
58	6
57	6
56	7
55	5
54	1
53	10
52	4
51	5
50	4
49	5
48	8
47	4
46	3
45	9
44	7
43	3
42	7
41	1
40	3
39	5
38	5
37	10
36	9
35	2
34	5
33	5
32	8
31	5
30	4
29	5
28	1
27	7
26	1
25	7
24	6
23	3
22	6
21	5
20	2
19	13
18	3
17	3
16	2
15	8
14	7
13	7
12	7
11	5
10	4
9	2
8	4
7	3
6	4
5	7
4	5
3	7
2	6
1	3
