100
120
100	3
99	7
98	3
97	2
96	2
95	8
94	4
93	7
92	7
91	2
90	3
89	4
88	3
87	7
86	6
85	9
84	9
83	7
82	3
81	4
80	4
79	4
78	5
77	4
76	4
75	4
74	3
73	5
72	2
71	6
70	8
69	10
68	6
67	3
66	3
65	2
64	5
63	3
62	9
61	5
60	5
59	6
58	6
57	5
56	8
55	8
54	7
53	3
52	5
51	2
50	4
49	7
48	6
47	5
46	7
45	3
44	3
43	2
42	4
41	5
40	8
39	6
38	6
37	5
36	4
35	4
34	4
33	3
32	7
31	7
30	7
29	8
28	3
27	3
26	5
25	4
24	7
23	4
22	6
21	8
20	7
19	4
18	6
17	5
16	5
15	1
14	1
13	4
12	5
11	2
10	4
9	6
8	4
7	4
6	2
5	3
4	10
3	7
2	6
1	9
