100
150
100	5
99	3
98	5
97	4
96	6
95	6
94	8
93	9
92	6
91	6
90	3
89	3
88	1
87	5
86	5
85	3
84	4
83	7
82	4
81	7
80	8
79	6
78	6
77	5
76	3
75	7
74	2
73	3
72	5
71	8
70	3
69	4
68	6
67	5
66	2
65	7
64	6
63	6
62	2
61	7
60	4
59	3
58	2
57	4
56	6
55	10
54	2
53	10
52	6
51	2
50	2
49	8
48	8
47	11
46	4
45	5
44	6
43	3
42	4
41	6
40	1
39	4
38	9
37	6
36	6
35	1
34	2
33	6
32	4
31	1
30	2
29	5
28	4
27	5
26	10
25	7
24	5
23	7
22	3
21	9
20	6
19	3
18	6
17	3
16	4
15	4
14	4
13	4
12	5
11	4
10	2
9	5
8	5
7	6
6	4
5	7
4	9
3	4
2	4
1	7
