100
150
100	4
99	8
98	1
97	2
96	6
95	2
94	4
93	3
92	5
91	2
90	6
89	5
88	5
87	4
86	6
85	7
84	3
83	3
82	4
81	8
80	7
79	6
78	8
77	9
76	2
75	4
74	5
73	5
72	7
71	6
70	6
69	3
68	4
67	7
66	9
65	6
64	6
63	5
62	5
61	5
60	7
59	2
58	6
57	3
56	5
55	6
54	4
53	6
52	4
51	2
50	4
49	1
48	6
47	8
46	7
45	2
44	4
43	3
42	3
41	7
40	6
39	2
38	6
37	10
36	2
35	7
34	2
33	5
32	4
31	7
30	7
29	9
28	2
27	6
26	9
25	6
24	8
23	4
22	4
21	7
20	8
19	5
18	5
17	2
16	7
15	4
14	5
13	4
12	8
11	6
10	5
9	1
8	7
7	1
6	3
5	6
4	6
3	3
2	3
1	5
